"STUDENT_ID","CLASS","TERM","STATUS","TYPE","PAID_DATE","MONTH","COMMENTS","BOOK","ACTIVITY","TERM_FEES","ADMISSION","TRANSPORT","DAYCARE","ART","DANCE","SNACKS","LUNCH","BF","ADHOC","OTHERS","TOTAL","ID","UNIFORM","SENTMAIL"
265,"NURSERY","0",0,"","","","",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,769,2200,0
256,"NURSERY","0",1,"CASH","30/04/15",""," ",1000,3000,0,3800,0,0,0,0,0,0,0,0,0,10000,770,2200,0
257,"NURSERY","0",1,"CASH","30/04/15",""," ",1000,3000,0,3800,0,0,0,0,0,0,0,0,0,10000,771,2200,0
258,"NURSERY","0",1,"CASH","13/04/15",""," Cash paid on 13/04 Rs.11,200",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,772,2200,0
268,"NURSERY","0",1,"CHEQUE","30/05/15","","CHq- 703674 KM AC",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,773,2200,0
247,"NURSERY","0",1,"CHEQUE","04/07/15","","  Deducting June Transports as did not come chq-127480 amount of Rs.1900/- pending",1000,3000,0,2500,1200,0,0,0,0,0,0,0,0,9900,774,2200,0
275,"LKG","0",1,"NETBANKING","13/04/15",""," Net banking to Vinaya AC on 13/04/14  ref- 136342126A1 ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,775,2200,0
274,"LKG","0",1,"NETBANKING","13/04/15","","Net Banking to Vinaya AC on 13/04/14  ref- KKBKH15103753698 ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,776,2200,0
273,"LKG","0",1,"NETBANKING","06/04/15","","Netbanking to KM AC on 06/04/2015 ref-  CITIN15530683654 ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,777,2200,0
276,"LKG","0",1,"NETBANKING","02/05/15","","Vinaya AC Ref CITIN15539306988 ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,778,2200,0
277,"LKG","0",1,"CASH","14/05/15",""," Opted only ID Card Rs.200 to be paid.",1200,3000,-200,0,0,0,0,0,0,0,0,0,0,4200,779,200,0
278,"LKG","2",0,"Monthly","09/06/15","","  Monthly payment of Rs.4,320/- to KM AC June-781679421 JUL-792272845",1200,3000,11000,0,1800,0,0,0,0,0,0,0,0,19200,780,2200,0
279,"LKG","0",1,"NETBANKING","04/05/15 ","","KM AC 271402908A1  ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,781,2200,0
280,"LKG","0",0,"","","","",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,782,2200,0
281,"LKG","0",1,"CHEQUE","30/05/15",""," chq -918031, discount give Rs.1,400 ",1200,3000,-1400,0,0,0,0,0,0,0,0,0,0,3000,783,200,0
282,"LKG","0",1,"CASH","22/06/15","","Paid Rs.18,000/- excess Rs.650/-   ",1200,3000,11000,0,1200,0,0,0,0,0,0,0,0,17350,784,950,0
283,"LKG","0",1,"CASH","04/05/15 ","","   ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,4400,785,200,0
284,"LKG","0",1,"NETBANKING","01/07/15","","Vinaya AC 792889461  ",1200,3000,0,0,1800,0,0,0,0,0,0,0,0,7550,786,1550,0
285,"LKG","0",1,"CHEQUE","12/06/15",""," Chq-354350  ",1200,3000,11000,0,750,0,0,0,0,0,0,0,0,16900,787,950,0
286,"LKG","0",1,"NETBANKING","19/05/15","","KM AC CITIN15543951935 ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,788,2200,0
287,"LKG","0",1,"CHEQUE","08/06/15","","Chq No 002037 amount of Rs.15,400    ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,4400,789,200,0
288,"LKG","0",1,"NETBANKING","26/04/15","","Vinaya AC 214037182A1 Paid Rs.5,200",1200,3000,0,0,0,0,0,0,0,0,0,0,0,5150,790,950,0
289,"LKG","0",1,"CASH","08/06/15","","Cash Paid Rs.15,000/-",1200,3000,0,0,900,0,0,0,0,0,0,0,0,5300,791,200,0
290,"LKG","0",1,"CASH","24/06/15","","Paid Cash Rs.10,000/-   ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,5150,792,950,0
291,"LKG","0",0,"","","","",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,793,2200,0
292,"LKG","0",0,"","",""," ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,794,2200,0
293,"UKG","0",1,"NETBANKING","11/05/15","","KM AC 766661550 ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,795,2200,0
295,"UKG","0",1,"NETBANKING","29/05/15","","Bag not opted. KM AC 775296973",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6200,796,1700,0
296,"UKG","0",1,"NETBANKING","14/05/15","","  One pair Uniform   Id cards. VInaya AC 768295020 ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,5450,797,950,0
297,"UKG","0",1,"CASH","27/04/15","","Only ID Card no Uniform required.  ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,4700,798,200,0
298,"UKG","0",1,"CASH","27/04/15",""," ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,799,2200,0
299,"UKG","0",1,"CASH","01/06/15",""," ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,800,2200,0
300,"UKG","0",1,"NETBANKING","22/09/14","","KM AC NB20501504226746  ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,801,2200,0
301,"UKG","1",1,"NETBANKING","01/08/15","","Srinidhi A/C Ref 00761050196473       ",1500,3000,12000,0,3000,0,0,0,0,0,0,0,0,20450,802,950,0
302,"UKG","0",1,"NETBANKING","07/05/15",""," One pair uniform   ID card. Vinaya AC ref 295476851A1",1500,3000,0,0,0,0,0,0,0,0,0,0,0,5450,803,950,0
303,"UKG","0",1,"NETBANKING","27/04/15","","KM AC 218859891A1 ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,804,2200,0
294,"UKG","0",1,"NETBANKING","24/04/15","","KM AC ref 203139619A1  ",1500,3000,0,0,0,0,0,0,0,0,0,0,0,6700,805,2200,0
269,"DayCare","",1,"CASH","21/04/15","APR"," Registration Fees",0,0,0,0,0,0,0,0,0,0,0,2500,0,2500,806,0,0
270,"DayCare","",1,"CASH","20/04/15","APR"," Registration Fees",0,0,0,0,0,0,0,0,0,0,0,2500,0,2500,807,0,0
304,"NURSERY","0",1,"CASH","16/05/15","","Adminission amount of Rs.5000/- paid Rs.6,200/- paid",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,808,2200,0
35,"DayCare","",1,"NETBANKING","06/05/15","MAY","  Mail Sent ManuallyVinaya AC 288065679A1 ",0,0,0,0,0,4800,0,0,0,250,0,0,0,5050,809,0,0
30,"DayCare","",1,"NETBANKING","04/05/15 ","MAY","Vinaya AC 270757964A1",0,0,0,0,0,4800,0,0,0,0,0,0,0,4800,810,0,0
208,"DayCare","",1,"CHEQUE","04/05/15","MAY","Mail sent manually Total fees Rs.11,700/- cheque no 000046 KM AC",0,0,0,0,600,2400,0,0,0,0,0,0,0,3000,811,0,0
17,"DayCare","",1,"NETBANKING","04/05/15 ","MAY","Vinaya AC AXIR151240061629 ",0,0,0,0,0,3900,0,2500,250,0,0,0,0,6650,812,0,0
42,"DayCare","",1,"CASH","07/05/15","MAY"," ",0,0,0,0,0,3000,0,0,250,0,0,2500,0,5750,813,0,0
260,"DayCare","",1,"NETBANKING","07/05/15","MAY"," Total Fees including Hamsini Rs.14,100/-KM AC ref HSBCN15127496147",0,0,0,0,0,3300,0,0,250,250,250,2500,0,6550,814,0,0
261,"DayCare","",0,"","","MAY","Mail sent Manually with Vedensh",0,0,0,0,0,3300,0,0,250,250,250,2500,0,6550,815,0,0
15,"DayCare","",1,"NETBANKING","08/07/15","JUL","Vinaya AC 518911705856  ",0,0,0,0,600,2400,0,700,250,0,0,0,0,3950,816,0,1
306,"DayCare","",1,"NETBANKING","11/05/15","MAY","KM AC CITIN15542184459   ",0,0,0,0,400,3300,0,0,250,250,250,6500,0,10950,817,0,0
307,"PG","0",1,"CASH","10/04/15","","Cash paid on 10/04/15 ",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,818,1600,0
308,"PG","0",1,"CASH","","","  cash paid on 08/04/15 as admission.Cash paid on 30/05/15 Rs.14,550/-",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10950,819,2200,0
319,"PG","0",1,"CASH","15/04/15",""," Cash of Rs.2500 paid for Day care admission Pending Rs.350/- cash paid Rs.7500/- on 15/04",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,820,1600,0
326,"PG","0",1,"NETBANKING","29/06/15","","KM AC 518010376463  total. Rs.21.050/-  ",750,3000,0,5000,0,0,0,0,0,0,0,0,0,11550,821,1600,0
195,"DayCare","",1,"CASH","04/05/15","MAY"," ",0,0,0,0,0,4200,0,0,0,0,0,0,0,4200,822,0,0
312,"PG","0",1,"NETBANKING","05/06/15","","KM AC 490949634A1  ",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,823,1600,0
328,"DayCare","",1,"CHEQUE","04/05/15 ","MAY"," CHQ -33 KM AC",0,0,0,0,0,5250,0,0,0,0,0,0,0,5250,824,0,0
329,"DayCare","",1,"CHEQUE","04/05/15 ","MAY"," CHQ -33 KM AC",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,825,0,0
59,"DayCare","",1,"CHEQUE","04/05/15","MAY","Chq -607732 amt. Rs.3,400 pending Rs.500",0,0,0,0,1000,2400,0,0,250,250,0,0,0,3900,826,0,0
62,"DayCare","",1,"CASH ","06/05/15","MAY","",0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,827,0,0
330,"NURSERY","0",1,"NETBANKING","27/05/15","","KM AC CITIN15545836729   ",1000,3000,0,2500,0,0,0,0,0,0,0,0,0,8700,828,2200,0
18,"DayCare","",1,"NETBANKING","06/05/16","MAY","Vinaya AC CITIN15540578334   ",0,0,0,0,400,3300,0,0,250,0,0,0,0,3950,829,0,0
21,"DayCare","",1,"NETBANKING","05/05/15","MAY","Vinaya AC 277124624A1  ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,830,0,0
37,"DayCare","",1,"NETBANKING","08/05/15","MAY","KM AC 308217542A1 extra Rs.50 paid (Rs.4,600) ",0,0,0,0,400,3900,0,0,0,250,0,0,0,4550,831,0,0
53,"DayCare","",1,"CHEQUE","07/05/15","MAY"," Chq 000012 pay Vinaya     ",0,0,0,0,600,2100,0,2400,0,250,0,-900,0,4450,832,0,0
55,"DayCare","",1,"NETBANKING","07/05/15","MAY"," Vinaya AC VIJBH15127017850 ",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,833,0,0
316,"PG","0",1,"NETBANKING","04/06/15","","Vinaya AC VIJBH15155021999   ",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,834,1600,0
318,"PG","0",0,"","","","",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,835,1600,0
175,"DayCare","",1,"NETBANKING","07/05/15","MAY","764412801 KM AC ",0,0,0,0,400,3000,0,0,0,250,0,-400,0,3250,836,0,0
177,"DayCare","",1,"CHEQUE","15/05/15","MAY"," 331057 KM AC ",0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,837,0,1
216,"DayCare","",1,"NETBANKING","20/05/15","MAY","KM AC 380099842A1   ",0,0,0,0,600,2400,0,0,0,250,250,3350,0,6850,838,0,0
322,"PG","0",0,"","","","",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,839,1600,0
186,"DayCare","",1,"NETBANKING","02/05/15","MAY"," KM AC 255177503A1  ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,840,0,0
9,"DayCare","",1,"NETBANKING","12/05/15","MAY","KM AC 513221507623 ",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,841,0,0
10,"DayCare","",1,"NETBANKING","12/05/15","MAY","KM AC 513221507623 ",0,0,0,0,0,3900,0,0,250,0,0,2500,0,6650,842,0,0
331,"DayCare","",1,"NETBANKING","11/06/15","JUN","   Grand Total: Rs.28,650/- KM AC 534839907A1 ",0,0,0,0,1200,4200,0,3850,0,250,0,-700,0,8800,843,0,0
324,"PG","0",1,"NETBANKING","11/06/15","","KM AC 534839907A1  ",750,3000,9500,5000,0,0,0,0,0,0,0,0,0,19850,844,1600,0
269,"DayCare","",1,"NETBANKING","11/05/15","MAY","  KM AC REF 766399648  ",0,0,0,0,0,3000,0,0,250,250,0,4000,0,7500,845,0,0
179,"DayCare","",1,"CASH","07/05/15","MAY"," ",0,0,0,0,0,3900,0,0,0,0,0,0,0,3900,846,0,1
332,"DayCare","",1,"NETBANKING","04/04/15","MAY","KM AC 762612285 ",0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,847,0,0
270,"DayCare","",1,"NETBANKING","07/08/15","MAY","KM AC CITIN15541012318  ",0,0,0,0,0,1500,0,0,0,0,0,750,0,2250,848,0,0
333,"PG","0",1,"CHEQUE","07/05/15",""," Chq-762747 pay to KM ",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,849,1600,0
334,"NURSERY","0",1,"CASH","09/05/15","","  Cash Paid Rs.5000/- Cash paid Rs.17,200 on 08/06/15",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,850,2200,0
315,"PG","0",1,"NETBANKING","08/05/15","","KM AC 308834687A1 ",750,3000,0,0,0,0,0,0,0,0,0,0,0,5350,851,1600,0
335,"NURSERY","0",1,"CHEQUE","12/06/15","","  Chq-027452",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,852,2200,0
336,"NURSERY","0",1,"CASH","20/05/15",""," Paid Cash Rs.5,000/ only 20/05/15. Paid cash on 12/06/15 of Rs.12,000/- Pending Rs.5,200",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,853,2200,0
337,"UKG","0",1,"CHEQUE","11/05/15","","  Only ID card KM AC chq 941851",1500,3000,0,0,0,0,0,0,0,0,0,0,0,4700,854,200,0
54,"DayCare","",1,"NETBANKING","02/06/16","MAY","Vinaya AC CITIN15548830269    ",0,0,0,0,700,3400,0,0,100,250,0,0,0,4450,855,0,0
338,"NURSERY","0",1,"CHEQUE","1605/15",""," Discounted Rs.1.200/-. Chq 000002 payee KM",1000,3000,-1200,5000,0,0,0,0,0,0,0,0,0,10000,856,2200,0
7,"DayCare","",1,"NETBANKING","17/05/15","MAY"," Vinaya AC 513713197608 ",0,0,0,0,0,5200,0,0,100,0,0,0,0,5300,857,0,0
339,"LKG","0",1,"CHEQUE","22/05/15",""," Paid Rs.24,000/- extra Rs.600/- KM AC chq - 097813",1200,3000,0,5000,0,0,0,0,0,0,0,0,0,11400,858,2200,0
325,"PG","0",1,"CASH","20/05/15","","  ",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,859,1600,0
339,"LKG","1",1,"CHEQUE","22/05/15","","Paid Rs.24,000/- extra Rs.600/- KM AC chq - 097813",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,860,0,0
341,"NURSERY","",1,"CHEQUE","28/05/15",""," CHq- 000004 KM AC  ",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,861,2200,0
314,"PG","0",1,"CASH","18/06/15","","Paid Rs.10,000/-  ",750,3000,0,2500,0,0,0,0,0,0,0,0,0,7850,863,1600,0
343,"LKG","0",1,"CASH","30/05/15","","    Paid Rs.10,000/ ",1200,3000,0,5000,0,0,0,0,0,0,0,0,0,11400,864,2200,0
308,"PG","1",1,"CASH","30/05/15","","",0,0,9500,0,0,0,0,0,0,0,0,0,0,9500,865,0,0
347,"NURSERY","0",1,"CHEQUE","30/05/15",""," KM 020671 ",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,866,2200,0
281,"LKG","1",1,"CHEQUE","30/05/15",""," chq -918031 amount Rs.14,000/- Vinaya AC",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,867,0,0
268,"NURSERY","1",1,"CHEQUE","30/05/15",""," CHQ-703674 KM AC  ",0,0,11000,0,1800,0,0,0,0,0,0,0,0,12800,868,0,0
295,"UKG","1",1,"NETBANKING","29/05/15",""," KM AC 775296973 ",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,869,0,0
299,"UKG","1",1,"CASH","01/05/15","","Total Cash of Rs.20,500 paid",0,0,12000,0,1800,0,0,0,0,0,0,0,0,13800,870,0,0
320,"PG","0",1,"NETBANKING","11/06/15","","  Rs.10,000/- cash paid 01/06/15. Netbanking on 11.06.15 KM AC 544739530A1",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,871,1600,0
302,"UKG","1",1,"NETBANKING","01/06/15","","Vinaya AC 455233837A1",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,872,0,0
319,"PG","1",1,"CASH","02/06/15","","",0,0,9500,0,0,0,0,0,0,0,0,0,0,9500,873,0,0
22,"DayCare","",1,"CASH","02/06/16","JUNE","",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,874,0,0
350,"LKG","0",1,"CASH","03/06/15","","   Paid Rs.10,000/- ",1200,3000,0,5000,0,0,0,0,0,0,0,0,0,11400,875,2200,0
351,"NURSERY","0",1,"CHEQUE","03/06/15",""," Chq-248151 of amount Rs.7,200/- pending Rs.4,000/- paid in month of September 2015. ",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,876,2200,0
241,"NURSERY","1",1,"CASH","03/06/15","","Cash Paid of Rs.17,200/-",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,877,0,0
342,"LKG","0",1,"NETBANKING","01/06/15",""," KM AC 455971614A1 ",1200,3000,0,5000,0,0,0,0,0,0,0,0,0,11400,878,2200,0
342,"LKG","1",1,"NETBANKING","01/06/15","","KM AC 455971614A1 total amount of Rs.22,400/-",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,879,0,0
332,"DayCare","",1,"NETBANKING","01/06/15","JUN","KM AC 776865319  ",0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,880,0,0
64,"DayCare","",1,"CHEQUE","04/06/15","JUN"," Vinaya AC Chq- 000019 ",0,0,0,0,600,5400,0,0,0,0,0,0,0,6000,881,0,0
63,"DayCare","",1,"CHEQUE","04/06/15","JUN"," Vinaya AC 000019 ",0,0,0,0,600,1800,0,0,250,0,0,0,0,2650,882,0,0
329,"DayCare","",1,"CHEQUE","04/06/15","JUN"," CHQ -35 KM AC  ",0,0,0,0,250,600,0,0,0,0,0,0,0,850,883,0,0
328,"DayCare","",1,"CHEQUE","0406/15","JUN","  CHQ -35 KM AC",0,0,0,0,0,5250,0,0,0,0,0,0,0,5250,884,0,0
147,"NURSERY","1",1,"NETBANKING","04/06/15",""," 779118175 KM AC  ",0,0,11000,0,1800,0,0,0,0,0,0,0,0,12800,885,0,0
345,"NURSERY","1",1,"CHEQUE","22/07/15",""," Only Adminission Paid.Chq- 394522 KM AC amt Rs.5000 Chq-394523 amount Rs.16,700/-",1000,3000,11000,5000,-5000,0,0,0,0,0,0,0,0,16700,886,1700,0
254,"NURSERY","1",1,"CHEQUE","04/06/15",""," CHq- 758399 KM amount Rs.17,200/",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,887,0,0
352,"NURSERY","0",1,"CHEQUE","04/06/15",""," Chq- 000001",1000,0,0,0,0,0,0,0,0,0,0,0,0,3200,888,2200,0
352,"NURSERY","1",1,"CHEQUE","04/06/15",""," Chq- 000001",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,889,0,0
349,"UKG","0",1,"CHEQUE","04/06/15",""," KM AC 000197",1500,3000,0,3000,0,0,0,0,0,0,0,0,0,9700,890,2200,0
349,"UKG","1",1,"CHEQUE","04/06/15",""," KM AC 000197",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,891,0,0
307,"PG","1",1,"CASH","04/06/15","","",0,0,9500,0,0,0,0,0,0,0,0,0,0,9500,892,0,0
323,"PG","1",1,"CASH","04/06/15","","",0,0,9500,0,0,0,0,0,0,0,0,0,0,9500,893,0,0
354,"LKG","0",1,"CASH","05/06/15","","",1200,3000,0,5000,0,0,0,0,0,0,0,0,0,11400,894,2200,0
354,"LKG","1",1,"CASH","05/06/15","","",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,895,0,0
353,"LKG","0",1,"CASH","05/06/15",""," ",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,896,2200,0
353,"LKG","1",1,"CASH","05/06/15","","",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,897,0,0
355,"DayCare","",1,"CASH","05/06/15","JUN"," ",0,0,0,0,400,3000,0,0,250,0,0,0,0,3650,898,0,0
277,"LKG","1",1,"CASH","05/06/15","","",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,899,0,0
238,"NURSERY","1",1,"CHEQUE","05/06/15",""," CHQ-764307 KM AC",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,900,0,0
356,"DayCare","",1,"NETBANKING","13/06/15","JUN","KM AC SBIN915164721004 ",0,0,0,0,0,3000,0,0,250,250,0,0,0,3500,901,0,0
31,"DayCare","",1,"NETBANKING","16/06/15","JUN","Vinaya AC 564762815A1  Total Rs.14,550/-",0,0,0,0,600,2700,0,0,250,0,0,0,0,3550,902,0,0
275,"LKG","1",1,"NETBANKING","16/06/15",""," Total Rs.14,550/- Vinaya AC 564762815A1 ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,903,0,0
274,"LKG","1",1,"NETBANKING","08/06/15","","KKBKH15159831800 Vinaya AC  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,904,0,0
273,"LKG","1",1,"NETBANKING","05/06/15",""," KM AC CITIN15550216016 Rs.11,000/-KM AC CITIN15550676465  Rs.2,400/-",0,0,11000,0,2400,0,0,0,0,0,0,0,0,13400,905,0,0
279,"LKG","1",1,"NETBANKING","10/06/15","","KM AC 525277051A1  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,906,0,0
288,"LKG","1",1,"NETBANKING","09/06/15","","Vinaya AC 524397029A1 ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,907,0,0
283,"LKG","1",1,"CASH","15/06/15",""," ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,908,0,0
286,"LKG","1",1,"CASH","22/07/15",""," ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,909,0,0
276,"LKG","1",1,"NETBANKING","15/06/15","","Vinaya AC CITIN15552747532   ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,910,0,0
234,"NURSERY","1",1,"CASH","06/06/15","","",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,911,0,0
298,"UKG","1",1,"","","","Rs.750 for Snacks",750,0,12000,0,2400,0,0,0,0,0,0,0,0,15150,912,0,0
346,"PG","0",1,"NETBANKING","05/06/15","","    CITIN15550323814 KM AC transferred Rs.21.600/-",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,913,1600,0
195,"DayCare","",1,"NETBANKING","05/06/15","JUN","KM AC 490949634A1",0,0,0,0,0,2100,0,0,0,0,0,0,0,2100,914,0,0
312,"PG","1",1,"NETBANKING","05/06/15","","KM AC 490949634A1 ",0,0,9500,0,0,0,0,0,0,0,0,0,0,9500,915,0,0
17,"DayCare","",1,"NETBANKING","09/06/15","JUN","Vinaya AC AXIR151594645176 ",0,0,0,0,0,3600,0,0,250,0,0,0,0,3850,916,0,0
294,"UKG","1",1,"NETBANKING","06/06/15","","     KM AC 499926535A1 amount Rs.12,000/- Pending transportation fees.",0,-12000,12000,0,0,0,0,0,0,0,0,0,0,0,917,0,0
21,"DayCare","",1,"NETBANKING","05/06/15","JUN","Vinaya AC 496573492A1 ",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,918,0,0
30,"DayCare","",1,"NETBANKING","05/06/15","JUN","Vinaya AC 500223673A1 ",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,919,0,0
232,"NURSERY","1",1,"NETBANKING","06/06/15","","Vinaya AC 500223673A1 ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,920,0,0
337,"UKG","1",1,"NETBANKING","21/07/15","","KM AC ref 803641714  ",0,0,12000,0,1800,0,0,0,0,0,0,0,0,13800,921,0,0
16,"DayCare","",1,"NETBANKING","07/08/15","AUG","KM AC 935187511A1      ",0,0,0,0,0,3600,0,700,250,0,0,20400,0,24950,922,0,0
303,"UKG","1",1,"NETBANKING","07/08/15","","KM AC 935187511A1  ",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,923,0,0
293,"UKG","1",1,"NETBANKING","22/06/15",""," -1250/- for deducting uniform fees. KM AC SBIN515173246594 ",0,-1250,12000,0,1800,0,0,0,0,0,0,0,0,12550,924,0,0
300,"UKG","1",1,"NETBANKING","09/06/15","","KM AC NB2050150609A056   ",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,925,0,0
297,"UKG","1",1,"CASH","03/07/15",""," ",0,0,12000,0,1800,0,0,0,0,0,0,0,0,13800,926,0,0
296,"UKG","1",1,"NETBANKING","06/07/15","","  Vinaya AC 796079137 ",0,0,12000,0,0,0,0,0,0,0,0,0,0,12000,927,0,0
244,"NURSERY","1",1,"NETBANKING","08/06/15","","780989630 KM AC ",0,0,11000,0,1200,0,0,0,0,0,0,0,0,12200,928,0,0
233,"NURSERY","1",1,"NETBANKING","13/06/15",""," Vinaya AC 547272767A1  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,929,0,0
35,"DayCare","",1,"NETBANKING","13/06/15","JUN"," Vinaya AC 547272767A1 Total Rs.14,850/- ",0,0,0,0,0,3600,0,0,0,250,0,0,0,3850,930,0,0
263,"NURSERY","1",1,"NETBANKING","10/06/15","","KM AC 516108104320  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,931,0,0
9,"DayCare","",1,"NETBANKING","10/06/15","JUN","KM AC 516108104320   ",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,932,0,0
10,"DayCare","",1,"NETBANKING","10/06/15","JUN","KM AC 516108104320    ",0,0,0,0,0,1500,0,0,250,0,0,0,0,1750,933,0,0
264,"NURSERY","1",1,"CHEQUE","04/07/15","","   Chq- 68602",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,934,0,0
249,"NURSERY","1",1,"CHEQUE","16/06/15",""," Vinaya AC 296802 ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,935,0,0
256,"NURSERY","1",1,"CASH","22/06/15",""," ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,936,0,0
341,"NURSERY","1",1,"CHEQUE","03/08/15",""," CHq- 000005 KM AC",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,937,0,0
208,"DayCare","",1,"NETBANKING","07/06/15","JUN","KM AC 507488545A1  ",0,0,0,0,600,2100,0,0,0,0,0,0,0,2700,938,0,0
237,"NURSERY","1",1,"NETBANKING","07/06/15","","KM AC 507488545A1   ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,939,0,0
262,"NURSERY","1",1,"CHEQUE","27/06/15","","  Chq_00005 of amount Rs.11,000/- chq-00006 Rs.1.800/ ",0,0,11000,0,1800,0,0,0,0,0,0,0,0,12800,940,0,0
270,"DayCare","",1,"NETBANKING","09/06/15","JUN","KM AC CITIN15551364268  ",0,0,0,0,0,5250,0,0,0,0,0,0,0,5250,941,0,0
348,"PG","0",1,"CHEQUE","09/06/15",""," Chq-885738 of Rs.11,000/- total fees of Rs.21.950   ",750,3000,0,5000,0,0,0,0,0,0,0,0,0,10350,942,1600,0
359,"LKG","1",0,"CASH","27/07/15","","Paid Rs.10,000/- 08/06/15.. Paid Rs.10,000/- on 27/07/15",1200,3000,11000,5000,0,0,0,0,0,0,0,0,0,22400,943,2200,0
